"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out_Category","Break_Out","Sample_Size","Data_value","Data_value_unit","Confidence_limit_Low","Confidence_limit_High"
2018,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Hispanic",161,30.2,"%",25.6,34.9
2017,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","Less than $15,000",208,40.5,"%",34.8,46.2
2018,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","Less than $15,000",277,43.2,"%",38.3,48
2019,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","Less than H.S.",264,38.6,"%",32.7,44.5
2017,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Gender","Male",733,29.7,"%",27.4,32
2018,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Gender","Male",1150,31.6,"%",29.8,33.5
2017,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Multiracial, non-Hispanic",35,39,"%",26.6,51.4
2018,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Multiracial, non-Hispanic",39,32.1,"%",22.2,42
2017,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Native Hawaiian or other Pacific Islander, non-Hispanic",4,NA,"%",NA,NA
2017,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Other, non-Hispanic",8,NA,"%",NA,NA
2018,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Other, non-Hispanic",17,32.5,"%",18.8,46.3
2019,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Other, non-Hispanic",18,NA,"%",NA,NA
2018,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall",2610,32.5,"%",31.2,33.7
2019,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall",2175,33.1,"%",31.2,35
2017,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Education Attained","Some post-H.S.",463,32.7,"%",29.6,35.8
2017,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","White, non-Hispanic",974,30.8,"%",28.8,32.9
2018,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","White, non-Hispanic",1500,29.6,"%",28.1,31.1
2019,"GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","White, non-Hispanic",1319,29.6,"%",27.6,31.6
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$15,000-$24,999",111,34,"%",26.7,41.3
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","$50,000+",161,34.1,"%",28.9,39.3
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$50,000+",165,34.5,"%",28.8,40.1
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","18-24",29,14.5,"%",8.8,20.3
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","18-24",31,23.9,"%",14,33.8
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","25-34",74,36,"%",27.9,44
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","25-34",133,38.4,"%",31.4,45.3
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","35-44",74,32.3,"%",24.1,40.4
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","35-44",123,39.3,"%",31.9,46.8
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","45-54",119,39.4,"%",32.4,46.3
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","65+",56,20.4,"%",13.8,27
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","65+",71,20.6,"%",14.9,26.2
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","American Indian or Alaskan Native, non-Hispanic",0,NA,"%",NA,NA
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","American Indian or Alaskan Native, non-Hispanic",0,NA,"%",NA,NA
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","American Indian or Alaskan Native, non-Hispanic",0,NA,"%",NA,NA
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Asian, non-Hispanic",68,18.8,"%",13.6,24
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Asian, non-Hispanic",54,12.9,"%",9,16.8
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","College graduate",114,22.7,"%",17.8,27.6
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Gender","Female",230,31.6,"%",26.9,36.2
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","H.S. or G.E.D.",182,33.5,"%",28.4,38.6
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","H.S. or G.E.D.",264,34.3,"%",29.6,39.1
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Hispanic",53,34.1,"%",23.3,44.8
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Hispanic",58,34.6,"%",22.9,46.2
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","Less than $15,000",60,30.3,"%",19.7,40.8
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","Less than $15,000",76,35.8,"%",25.3,46.3
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Education Attained","Less than H.S.",43,40.5,"%",30.1,51
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","Less than H.S.",49,42.4,"%",31,53.8
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Gender","Male",211,29,"%",24.4,33.5
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Gender","Male",351,35.3,"%",30.9,39.8
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Multiracial, non-Hispanic",79,43.6,"%",34.4,52.7
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Multiracial, non-Hispanic",46,35.9,"%",24.4,47.4
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Multiracial, non-Hispanic",67,35.4,"%",26.2,44.6
2018,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Native Hawaiian or other Pacific Islander, non-Hispanic",238,41,"%",34.9,47.1
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Other, non-Hispanic",9,NA,"%",NA,NA
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Other, non-Hispanic",4,NA,"%",NA,NA
2017,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Overall","Overall",487,34.3,"%",31.1,37.6
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","Some post-H.S.",188,31.3,"%",26.5,36.1
2019,"GU","Guam","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","White, non-Hispanic",71,25.5,"%",19,32
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","$15,000-$24,999",241,22.9,"%",19.2,26.5
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","$25,000-$34,999",173,26.3,"%",21.5,31.1
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$25,000-$34,999",170,27.9,"%",23.1,32.6
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$25,000-$34,999",176,29.2,"%",24.2,34.2
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","$35,000-$49,999",230,25.9,"%",21.7,30
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$50,000+",839,24,"%",22.1,25.9
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","18-24",82,18.9,"%",14.5,23.4
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","25-34",222,26.8,"%",22.6,30.8
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","35-44",277,28.5,"%",24.7,32.2
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","45-54",376,31.1,"%",27.8,34.4
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","55-64",375,22.2,"%",19.6,24.8
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","55-64",392,26.5,"%",23.4,29.6
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","65+",451,19.8,"%",17.3,22.2
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","65+",519,18.8,"%",16.8,20.7
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","American Indian or Alaskan Native, non-Hispanic",5,NA,"%",NA,NA
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Asian, non-Hispanic",355,15.6,"%",13.8,17.4
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Black, non-Hispanic",20,30.2,"%",15.4,45
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","College graduate",602,19.1,"%",17.3,20.8
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Gender","Female",865,22.4,"%",20.4,24.3
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Education Attained","H.S. or G.E.D.",540,28.6,"%",25.8,31.4
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","H.S. or G.E.D.",597,30.6,"%",28,33.2
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","Less than $15,000",184,27.6,"%",22.5,32.6
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","Less than $15,000",155,29.4,"%",23.6,35.1
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","Less than $15,000",149,28.8,"%",23.8,33.9
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","Less than H.S.",85,26.7,"%",20.3,33.1
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Gender","Male",992,28,"%",26.1,30
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Native Hawaiian or other Pacific Islander, non-Hispanic",152,44.4,"%",37,51.8
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Native Hawaiian or other Pacific Islander, non-Hispanic",345,45.2,"%",40.5,50
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Native Hawaiian or other Pacific Islander, non-Hispanic",359,51.8,"%",47.2,56.4
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Other, non-Hispanic",3,NA,"%",NA,NA
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall",1851,24.9,"%",23.6,26.2
2018,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","Some post-H.S.",524,24,"%",21.6,26.4
2019,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","Some post-H.S.",491,24.4,"%",22,26.7
2017,"HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","White, non-Hispanic",406,17.2,"%",15,19.5
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","$35,000-$49,999",388,40,"%",36.3,43.7
2018,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$35,000-$49,999",451,40.7,"%",37.4,44
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$35,000-$49,999",408,36.2,"%",32.9,39.4
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Household Income","$50,000+",1119,33.9,"%",32,35.7
2018,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$50,000+",1381,33.8,"%",32.1,35.4
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Household Income","$50,000+",1474,32.8,"%",31.2,34.3
2018,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","35-44",460,40.6,"%",37.5,43.7
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","35-44",459,38.9,"%",35.9,42
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","45-54",474,42.4,"%",39.2,45.6
2018,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","45-54",527,41.4,"%",38.5,44.2
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","45-54",532,41.4,"%",38.4,44.3
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","55-64",627,43.2,"%",40.4,46
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Age Group","55-64",676,39.1,"%",36.5,41.6
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Age Group","65+",773,32.5,"%",30.4,34.7
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","American Indian or Alaskan Native, non-Hispanic",10,NA,"%",NA,NA
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","American Indian or Alaskan Native, non-Hispanic",15,NA,"%",NA,NA
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Asian, non-Hispanic",14,23.9,"%",11.7,36.1
2017,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (bmi 30.0 - 99.8)","Race/Ethnicity","Black, non-Hispanic",49,43.3,"%",32.7,54
2018,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Black, non-Hispanic",65,45.6,"%",36.3,55
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Race/Ethnicity","Black, non-Hispanic",65,40.6,"%",32.2,49
2018,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","College graduate",839,29.2,"%",27.4,31.1
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Education Attained","College graduate",904,30,"%",28.2,31.9
2018,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Gender","Female",1446,34.6,"%",32.9,36.3
2019,"IA","Iowa","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Gender","Female",1534,32.6,"%",31,34.2
